Norwood,4282,9705,8661,5262,6696,7177,6457,4508,5053,5477,5343,5615,10820,1486,5943,8276,7894,6238,5940,4300,1902,8520,3498,6885,5735,4575,6189,8812,5237,10357,12234,3328,7409,8336,4533,8342,8834,3728,8253,4499
Plainville,1592,2551,2776,1404,1898,2276,1866,1100,1518,1535,1671,1468,3362,482,2130,2223,2699,1611,1905,1319,492,2850,671,2688,1743,1590,1716,3118,1826,3094,3731,1177,2648,2286,1171,2891,2650,1338,2486,1548
Quincy,11865,25991,24134,14077,17622,20466,15195,13459,11806,16836,13126,16491,30110,4641,17194,20202,23964,15376,13692,11288,6233,19475,9255,16402,16858,9944,16535,22105,13918,26508,32199,8206,21220,20279,11958,21169,23720,9060,22302,10772
Randolph,4319,9585,8830,4998,5910,7829,4613,5177,3893,5653,4068,5718,10181,1939,5094,8879,8045,5755,4549,4307,1793,7145,2565,6337,5910,3001,6241,7214,6182,8431,10892,3473,7423,7177,4127,7527,7917,3332,7102,4344
Sharon,3040,6861,6968,2923,5456,4357,3216,4588,3326,4115,2906,4889,8353,890,6085,4059,7247,2928,3415,3419,2229,4793,2780,4191,4242,2680,3136,6757,3822,6437,8140,2140,5469,4886,2373,6230,6584,1914,6471,2123
Stoughton,4167,9069,8447,4706,5295,7810,5477,4513,5486,4264,4817,5156,10431,1678,5818,7577,8054,5278,5098,3880,1661,7576,2569,6635,5259,3881,6223,7201,5086,8963,10843,3092,7195,6932,3501,7358,7234,3378,6645,4138
Walpole,4451,8910,8362,5090,6345,6993,6434,3888,5877,4499,5459,5270,10889,1501,6108,7615,7513,6172,6075,4269,1883,8810,3790,6817,5313,5158,5433,8964,5265,9326,11291,3255,6381,8296,3432,8589,8063,3793,7672,4358
Wellesley,4587,9384,8963,5082,9392,4495,4574,6441,4254,6487,4226,7184,10958,1767,8107,6182,8749,5538,4809,5760,4428,6467,6192,4677,6005,4790,3193,11542,8172,6720,11842,3048,6331,8714,2655,10306,9254,3519,10005,2914
Westwood,2909,5511,5070,3303,4477,3815,3816,3157,3000,3603,3276,3680,6672,967,4177,4534,5003,3639,3688,2969,1587,5155,3074,3642,3353,3317,2700,6395,4065,5196,7179,2071,3895,5445,2039,6058,5451,2492,5594,2445
Weymouth,8567,18810,17043,10394,11427,15934,12757,7947,9768,10637,10343,10705,21847,3381,11912,15276,16044,11058,11515,8056,3221,16828,6410,13515,11562,8259,13320,15296,10322,18906,23143,6025,14624,14775,7379,17039,16343,7529,14968,9289
Wrentham,2331,3713,4033,2050,3120,2937,2759,1691,2267,2219,2450,2215,4958,713,2973,3227,3821,2328,2622,1828,707,3869,1514,3044,2320,2208,2333,4222,2512,4163,5178,1507,3295,3424,1457,3985,3643,1760,3290,2187
Abington,2661,5300,5034,2942,2928,5024,3894,2225,3080,2958,3142,3049,6627,927,3625,4396,4888,3136,3792,1995,782,5060,2135,3689,3222,2569,4399,4179,2973,5766,6847,1878,4627,4158,1965,5195,4617,2384,4094,3017
Bridgewater,3989,7884,7007,4832,3660,8146,5354,3556,4536,4126,4404,4468,9193,1339,5260,6388,7047,4523,4788,3280,1529,6670,2528,5641,4358,3769,5913,6576,4354,8521,9615,3246,6401,6559,2996,7394,6724,3399,5924,4379
Brockton,10114,21488,19790,11642,11361,19889,11068,9961,8336,12128,9714,11201,22192,4826,11372,19975,18009,13046,10323,9021,4221,15613,5358,14478,13789,6237,15340,16621,13539,20886,25219,8750,17761,16624,8786,16285,15857,8385,14612,10031
Carver,2193,3701,3801,2177,2496,3463,2816,1455,2066,2258,2472,2006,4800,632,2774,3174,3629,2320,2410,1518,658,3381,1321,2705,2129,1889,3000,3045,2444,3801,4730,1517,3361,2917,1446,3449,3103,1776,2658,2290
Duxbury,3686,5563,5916,3371,5309,3919,4492,2924,3862,3327,3851,3619,7521,1020,4529,4862,5666,3734,4124,2704,1834,5107,3407,3479,3320,3542,3059,6768,4836,5085,7764,2143,4330,5655,1916,6438,5577,2638,5537,2754
E. Bridgewater,2475,4627,4382,2724,2265,4775,3320,1908,2482,2576,2773,2439,5759,846,3342,3804,4384,2762,3104,1754,606,4314,1210,3691,2620,2249,3983,3568,2489,5358,5804,2030,4078,3843,1736,4618,3968,2228,3454,2859
Halifax,1467,2540,2634,1409,1577,2429,1948,1075,1609,1381,1716,1352,3204,458,1837,2128,2409,1544,1728,1105,416,2464,921,1936,1460,1385,2116,2224,1507,2925,3424,1006,2357,2093,892,2697,2196,1332,1896,1667
Hanover,2788,5211,4820,3233,3450,4538,3993,2367,3482,2756,3349,3081,6578,1008,3371,4719,4557,3511,3869,2212,1027,5161,2267,3879,2972,3105,3411,5094,2994,5679,6598,2034,3620,5085,1904,5478,4557,2642,4143,3188
Hanson,1737,3597,3405,2006,2067,3307,2693,1496,2115,2056,2277,2055,4281,634,2507,2983,3306,2192,2727,1222,696,3412,1264,2837,2172,1905,2780,3014,1932,4107,4579,1448,3061,3010,1398,3721,3174,1812,2804,2286
Hingham,4703,8458,8110,5152,7324,5822,5800,4964,5067,5459,5041,5947,10946,1594,6625,7178,8155,5537,5398,4562,3164,7082,5174,5009,5238,4811,4047,10210,6848,7681,11158,3294,6135,8482,3028,9226,8383,3698,8571,3712
Hull,2209,3601,4212,1663,2917,2896,2488,2023,1847,2504,2048,2505,4777,639,3202,2685,4102,1769,2461,1724,1312,2951,1569,2637,2366,1814,2696,3504,2808,3565,5130,1215,3782,2616,1774,3525,3742,1502,3601,1716
Kingston,2383,4213,4163,2467,3240,3361,3312,1970,2682,2511,2815,2554,5544,695,3197,3619,4093,2671,2987,1890,976,3999,1923,3017,2514,2417,3140,4278,2640,4972,5966,1626,3725,3914,1784,4573,4189,2076,3781,2579
Lakeville,2084,3486,3460,2167,2080,3524,2796,1626,2299,2110,2473,2020,4604,684,2719,2970,3462,2228,2524,1511,639,3498,1682,2448,1963,2147,2380,3682,2419,3947,4710,1670,3170,3250,1388,3883,3271,2007,2824,2500
Marion,1100,1954,2027,1024,1662,1333,1356,1085,1487,878,1209,1226,2467,371,1694,1423,1976,1135,1232,1011,598,1677,1102,1156,1128,1117,1024,2134,1492,1734,2506,716,1631,1617,674,2094,1850,858,1817,924
Marshfield,5037,9145,9274,5113,6984,7334,7190,4090,6883,4381,6093,5455,11975,1662,6870,7862,9069,5627,6854,3972,1986,9034,4264,6708,5547,5332,6258,9033,6074,9593,11978,3625,7774,7947,3583,9648,8520,4404,8099,5027
Mattapoisett,1162,2681,2460,1493,2013,1898,1687,1344,1420,1646,1440,1712,3048,453,1966,1895,2440,1413,1497,1317,645,2292,1313,1606,1410,1486,1408,2757,1889,2354,3282,956,2073,2200,1052,2696,2424,1247,2480,1242
Middleborough,4068,6928,7099,3900,3939,6992,5536,3102,4574,3722,4699,3913,8713,1296,5327,5738,6929,4143,4710,3210,1345,6628,2677,5281,4228,3709,5596,6500,4621,7808,9004,3420,6554,5933,2964,7107,6252,3596,5297,4710
Norwell,2241,3937,3829,2405,3222,2965,2979,2027,3372,1637,2650,2474,5112,712,2988,3320,3771,2554,2854,1802,1000,3764,2050,2670,2227,2464,2246,4255,2795,3888,5264,1394,3045,3659,1466,4365,3763,1922,3651,2130
Pembroke,3437,5941,6005,3456,4197,5182,4786,2465,3879,3304,4066,3319,7860,1082,4509,5054,5924,3645,4708,2375,1048,6149,2357,4816,3729,3417,4760,5511,3636,6831,8069,2370,5179,5320,2186,6445,5513,2984,4989,3614
Plymouth,9840,18660,18837,9861,14350,14248,13074,8377,9927,11351,11076,11000,23994,3198,14178,15422,18644,10952,12395,8628,4186,17218,7644,13675,11296,9912,13861,17815,13189,19327,25682,6798,16981,15671,7880,19579,18251,9136,16944,10702
Plympton,665,1037,1090,600,794,889,857,530,738,615,755,632,1427,218,907,803,1101,593,753,519,288,993,520,754,654,560,674,1093,657,1114,1316,457,951,798,429,1092,964,531,861,652
Rochester,1075,1957,1905,1179,1429,1620,1446,916,1246,1065,1261,1120,2413,392,1497,1515,1848,1151,1386,749,426,1796,877,1333,1069,1138,1389,1934,1246,2132,2524,851,1756,1645,726,2032,1685,1025,1474,1269
Rockland,2875,5596,5310,3222,3418,5027,4027,2365,3076,3315,3441,3115,6999,1056,3770,4797,5178,3386,3660,2271,1679,4390,1656,4382,3390,2599,4869,4366,3180,6275,7239,2168,5024,4453,1968,5352,4682,2574,4162,3180
Scituate,4029,6781,7061,3931,5714,5229,5279,3482,5453,3253,4288,4582,8868,1135,5310,5837,6830,4289,5020,3140,2290,6234,3654,4806,4252,4157,4061,7637,5155,6728,9311,2556,5681,6262,2591,7817,7022,3133,7012,3295
Wareham,3723,6793,7144,3335,4758,5679,4826,2914,3739,3760,4012,3771,8182,1253,5054,5566,6526,4059,3691,3257,1531,5536,2132,4922,3818,3226,5505,5408,4801,6438,8678,2546,6490,4826,2678,6550,5877,3170,5357,3779
W. Bridgewater,1395,2497,2344,1546,1176,2715,1916,1029,1473,1376,1667,1257,3013,432,1822,2036,2279,1577,1645,1092,507,2306,807,1993,1421,1350,1954,2033,1323,2822,3038,1094,2052,2108,937,2462,2055,1273,1783,1606
Whitman,2341,4803,4518,2632,2462,4677,3463,1878,2837,2433,2719,2683,5998,880,3222,4090,4473,2833,3332,1754,696,4464,1363,3780,2858,2265,4087,3702,2486,5451,6097,1827,4340,3634,1760,4833,4271,2301,3735,2906
Boston,49857,167931,153127,63391,119769,93875,51451,98622,36831,110399,42996,109472,177356,30066,109479,113706,164968,73011,60295,80093,59794,89215,66576,82266,115255,39852,90862,153569,101951,161981,210912,49489,166697,99628,77571,137851,164085,46792,169621,51421
Chelsea,2222,5400,4641,2889,3945,3353,1838,2634,1440,3173,1625,3097,5451,1421,2867,4273,4595,2983,2066,2093,1511,3136,1891,2829,3577,1266,3831,4754,3967,4870,6729,1822,4921,3985,2015,4159,4473,1870,4240,1972
Revere,5263,10599,9604,6106,6929,8812,6144,4478,4487,6256,5597,5596,12356,2795,6526,9334,9303,6772,5103,4774,2013,9119,4858,6344,7105,4143,7351,11229,6922,11706,14454,3900,9197,10228,4033,9151,8602,4370,7832,5198
Winthrop,2720,6157,5780,3091,4295,4519,3645,2768,2551,3570,3045,3353,7035,1096,4113,4394,5465,2935,3405,2741,1292,5119,2927,3470,3641,2688,3636,5293,3419,6066,7657,1778,5072,4435,1953,5501,4967,2328,4902,2540
Ashburnham,1155,2192,2254,1105,1726,1608,1491,994,1108,1278,1210,1289,2605,364,1626,1497,2069,1057,1195,960,382,1795,655,1506,1125,1029,1657,1624,1166,2170,2472,874,1918,1445,708,2070,1885,900,1684,1123
Athol,1274,3384,3211,1490,2631,2055,1798,1567,1248,2024,1502,1894,3634,708,2253,2370,2817,1789,2066,1205,682,2650,851,2456,1772,1513,2494,2326,1744,3211,3253,1702,2828,2166,932,2880,2545,1264,2230,1616
Auburn,2654,6125,5685,3125,4775,3996,3982,2595,2488,3866,3253,3363,6826,1048,3845,4699,5146,3367,3730,2431,781,5491,1726,4517,3092,3121,4239,4884,2765,6545,7043,2237,4718,4612,2672,4884,5142,2244,4609,2895
Barre,782,1843,1797,857,1375,1265,1194,811,744,1205,965,1049,2053,325,1328,1340,1714,932,1145,745,401,1540,566,1352,966,946,1396,1424,918,1965,1977,908,1668,1225,697,1497,1410,793,1288,939
Berlin,630,1009,1077,554,919,708,799,605,743,647,714,693,1496,206,951,819,1133,623,806,578,356,1030,573,813,695,628,643,1284,837,1096,1302,639,1051,867,532,1202,1211,507,1156,579
Blackstone,1440,2690,2757,1371,1984,2112,1941,1199,1615,1427,1620,1514,3284,575,1953,2251,2721,1468,1501,1250,307,2496,684,2105,1445,1351,2417,2070,1651,2906,3564,992,2670,1908,896,2511,2158,1160,1895,1467
Bolton,1131,1693,1918,937,1794,1026,1261,1051,1320,949,1145,1186,2420,366,1693,1336,1908,1125,1277,957,697,1584,1153,1104,1187,1064,926,2330,1516,1773,2421,883,1738,1574,716,2162,2084,792,2031,869
Boylston,1025,1588,1787,834,1516,1093,1318,837,942,1138,942,1138,2139,334,1362,1260,1635,985,1323,709,377,1685,766,1285,976,1061,1106,1671,1105,1703,2063,746,1400,1419,736,1695,1684,712,1597,837
Brookfield,590,1146,1175,564,921,810,794,475,578,669,703,583,1345,205,858,828,1032,642,790,419,265,975,402,826,621,605,805,931,659,1138,1310,494,1017,793,342,1136,926,546,831,675
Charlton,2345,3985,4244,2151,3404,2947,2935,1767,1980,2574,2546,2176,5420,766,3061,3486,4040,2490,2836,1600,753,3751,1357,3119,2009,2391,3309,3728,2585,4601,5265,1908,3762,3466,1545,4174,3630,1993,3133,2565
Clinton,2203,4096,4019,2276,3324,2937,2847,1802,1831,2660,2341,2312,5009,918,2707,3552,3972,2285,2602,1721,852,3507,1319,3036,2532,1810,3432,3567,2672,4406,5400,1673,4009,3107,1661,3755,3677,1653,3372,2014
Douglas,1809,2394,2847,1352,2240,1943,2191,1029,1510,1571,1933,1278,3644,491,2189,2233,2898,1531,1814,1166,421,2593,848,2157,1435,1573,2417,2357,1521,3368,3658,1227,2795,2116,1055,2790,2410,1364,2030,1798
Dudley,1850,3114,3283,1699,2676,2287,2325,1294,1546,2026,2020,1679,3860,670,2132,2876,3056,1893,2075,1385,545,2956,985,2501,1732,1757,2564,2675,1731,3677,4055,1337,2804,2621,1218,2999,2681,1499,2360,1859
E. Brookfield,412,738,728,437,604,559,604,298,415,468,508,399,884,145,491,645,649,478,580,274,102,761,245,615,400,456,595,567,447,733,818,371,614,581,265,741,635,358,547,459
Fitchburg,4286,9443,8412,5611,7532,6374,5875,3842,3653,5808,4493,5356,10983,1948,5735,8002,8556,5530,4624,3686,1357,7421,2357,6371,4770,3941,7871,6850,6552,8606,11372,3720,8776,6664,3479,7637,7545,3621,6951,4324
Gardner,2361,5843,5251,3022,4485,3754,3511,2476,2415,3440,2792,3298,6244,1064,3322,4639,4779,3142,2930,2554,803,4810,1426,4167,3051,2509,4163,4126,3252,5315,6392,2170,4787,3815,1476,5184,4312,2404,4086,2686
Grafton,3270,5603,5683,3179,4978,3842,4133,2452,2989,3358,3412,3147,7532,1075,4562,4759,5554,3763,3815,2521,1081,5328,2100,4280,3301,3058,4031,5827,3834,6309,7793,2357,5320,4874,2629,5696,5951,2222,5634,2629
Hardwick,383,997,959,419,828,538,543,442,449,499,474,518,1009,130,691,608,832,467,565,397,237,771,328,679,543,453,619,751,424,982,926,480,762,647,320,789,686,407,627,478
Harvard,1183,2186,2482,916,2143,1205,1294,1470,1570,1177,1186,1641,2896,360,2229,1284,2392,1114,1251,1287,1136,1520,1524,1125,1492,1117,829,2826,1797,1912,2866,847,1958,1776,792,2466,2500,752,2482,786
Holden,3258,7066,6575,3771,5946,4330,5085,3378,3532,4681,3914,4621,8170,1318,4726,5568,6299,3970,4925,2854,1314,6627,2811,5086,3897,3945,4240,6759,3550,7725,8357,2882,5461,5860,3080,6413,6577,2840,6153,3389
Hopedale,1125,2179,2181,1116,1857,1436,1506,1005,1148,1268,1239,1268,2594,396,1514,1691,2027,1177,1358,946,344,1993,737,1595,1243,1081,1484,1901,1203,2237,2726,717,1804,1651,626,2156,1881,843,1810,944
Hubbardston,977,1548,1697,828,1317,1199,1295,717,928,1042,1080,950,2003,266,1248,1253,1616,884,1138,698,312,1559,583,1274,912,945,1223,1356,1040,1671,1910,805,1539,1192,574,1670,1409,830,1263,998
Lancaster,1366,2241,2324,1303,2092,1506,1641,1237,1317,1486,1474,1424,3020,423,1650,1972,2198,1427,1674,1113,587,2231,1173,1628,1454,1335,1436,2428,1709,2237,2992,956,1987,1990,935,2376,2267,1004,2030,1279
Leicester,1818,3548,3588,1811,2688,2679,2671,1432,1814,2244,2237,1949,4238,716,2365,3057,3297,2096,2466,1414,777,3220,1210,2758,1887,2063,2893,2723,1914,3802,4098,1615,3056,2694,1408,3204,2884,1619,2597,1961
Leominster,5713,11959,10788,7043,9571,8187,8171,4745,5222,7305,6393,6672,13793,2451,7588,10336,10512,7302,6939,5048,1714,10654,3740,8530,6328,5786,8907,10179,7754,11756,14880,4564,10014,9545,4252,10583,9872,4954,9196,5840
Lunenburg,1980,3668,3546,2117,3016,2625,2746,1669,2245,2032,2235,2211,4712,732,2819,2945,3630,2120,2499,1653,733,3483,1346,2840,2056,2111,2840,3378,2474,3760,4624,1687,3377,2971,1470,3680,3522,1631,3223,1958
Mendon,1275,1934,2073,1138,1839,1332,1596,911,1378,1036,1268,1236,2652,360,1713,1665,2116,1235,1487,876,379,2087,771,1684,1188,1250,1416,2026,1297,2213,2683,816,1849,1690,612,2287,1881,963,1729,1146
Milford,4201,7712,7685,4157,6508,5299,5354,3262,4044,4239,4441,4161,9370,1618,5484,6969,7520,4830,5008,3714,1271,7623,2881,5977,4934,3818,5340,7561,4833,8515,10439,2865,6968,6441,2541,7723,6839,3119,6482,3636
Millbury,2123,4284,4178,2216,3329,3039,3164,1716,2017,2703,2424,2465,5199,854,3020,3590,4039,2542,2762,1848,682,3978,1313,3327,2187,2428,3182,3747,2437,4709,5373,1771,3819,3370,1742,3969,3693,1868,3359,2289
Millville,616,903,1004,501,738,748,709,412,522,534,617,504,1304,190,742,787,994,505,548,465,117,912,257,769,460,457,852,779,625,1015,1294,344,955,646,370,889,807,420,708,540
New Braintree,177,369,387,159,273,272,248,197,181,229,224,212,433,87,291,258,343,196,281,155,93,343,148,285,193,215,252,358,195,411,361,257,329,275,163,338,312,179,281,222
N. Brookfield,813,1549,1567,797,1277,1071,1179,680,735,1056,1009,858,1827,327,1046,1287,1447,885,1106,623,320,1445,466,1285,852,874,1284,1207,827,1722,1732,807,1461,1100,562,1436,1182,795,1028,973
Northborough,2876,5107,5387,2646,4818,3181,3636,2826,2576,3706,3078,3448,6651,986,4068,4088,4977,3166,3725,2369,1251,4961,2356,3821,3224,2932,3048,5760,3442,5482,6836,2089,4440,4531,2159,5454,5406,2149,5292,2308
Northbridge,2835,4617,4515,2919,4042,3369,3407,1949,2385,2743,2926,2374,6004,949,3153,4332,4457,3000,3210,2016,854,4584,1723,3698,2591,2772,3746,4270,3071,5180,6207,2037,4217,4103,1636,5264,4264,2427,4011,2783
Oakham,407,715,783,334,561,551,597,338,413,492,485,443,935,149,561,568,727,389,548,284,176,658,272,557,376,400,510,649,323,832,794,366,616,504,287,654,584,330,461,474
Oxford,2148,4202,4330,2075,3349,3018,2959,1757,1920,2661,2584,2179,5083,724,2753,3642,4034,2346,2750,1620,624,3838,1115,3333,2226,2199,3426,3242,2327,4575,5132,1766,3806,3139,1669,3683,3486,1851,2988,2390
Paxton,860,1618,1545,944,1453,1030,1192,734,879,1036,1027,973,1924,349,1192,1311,1508,995,1217,596,318,1555,632,1234,832,1026,1057,1545,825,1839,1987,671,1235,1446,775,1501,1552,685,1374,887
Petersham,213,598,558,250,507,298,338,351,293,363,298,389,662,105,450,354,537,252,335,293,223,413,304,327,316,267,283,519,310,487,515,299,466,329,170,555,479,240,474,242
Phillipston,294,668,624,333,490,462,443,271,310,377,367,344,802,105,493,446,608,316,436,246,127,555,230,448,321,310,506,501,368,641,699,313,611,412,192,648,516,310,427,402
Princeton,777,1403,1486,716,1312,871,1055,766,798,978,894,964,1793,231,1277,982,1504,762,1012,699,478,1269,738,1004,841,892,769,1509,936,1374,1746,565,1290,1039,593,1430,1396,601,1351,670
Royalston,181,506,502,182,371,304,255,267,220,278,239,280,552,90,405,255,453,205,274,251,145,384,179,352,265,231,282,393,267,415,442,239,385,288,133,420,366,180,318,232
Rutland,1421,2729,2647,1529,2222,1929,2161,1236,1474,1824,1744,1671,3559,555,2029,2360,2779,1610,2095,1104,431,2806,886,2326,1605,1598,2274,2506,1480,3390,3550,1309,2415,2469,1290,2761,2704,1310,2319,1736
Shrewsbury,5946,11424,11141,6277,10409,6942,7534,5931,5331,7686,6441,7242,14130,2284,7993,9482,10286,7170,7515,5519,2412,10912,4636,8607,6856,6302,7181,11127,6406,12322,14440,4236,8324,10508,4657,10548,11063,4315,10707,4880
Southborough,2205,3437,3771,1879,3558,2056,2419,2036,2126,2194,2168,2310,4771,604,3123,2567,3577,2101,2415,1732,1056,3134,1814,2362,2072,2070,1852,4057,2603,3357,4628,1342,2789,3223,1344,3736,3557,1453,3610,1447
Southbridge,2123,4281,4281,2210,3767,2694,2316,1890,1599,2546,1948,2347,4730,1123,2199,4041,3833,2658,1967,1602,692,3023,981,2737,2189,1620,3258,2926,2940,3674,5008,1584,3801,3013,999,3594,2848,1615,2647,1964
Spencer,1963,3552,3749,1816,2886,2639,2668,1400,1720,2216,2212,1882,4228,785,2350,3075,3326,2075,2522,1360,561,3402,1069,2860,1837,2064,2835,2774,2045,3705,4160,1591,3089,2693,1269,3186,2863,1568,2430,2036
Sterling,1818,2830,2974,1676,2615,2020,2393,1383,1738,1904,2010,1769,3784,595,2284,2408,2877,1813,2283,1308,635,2989,1390,2222,1644,1941,1923,2974,1985,2997,3477,1485,2468,2544,1185,3067,2744,1457,2526,1709
Sturbridge,1757,3360,3345,1803,3039,2081,2274,1535,1546,2179,1952,1914,4162,657,2373,2802,3169,1992,2236,1340,788,2835,1347,2263,1751,1844,2119,3166,2084,3331,4088,1308,2821,2610,1037,3522,3009,1524,2825,1753
Sutton,1850,3263,3340,1767,2740,2331,2834,1393,1971,2101,2418,1813,4113,698,2500,2716,3217,2003,2532,1309,588,3281,1257,2590,1711,2134,2329,3160,2050,3560,4115,1512,2799,2864,1244,3293,2862,1607,2623,1900
Templeton,1068,2627,2269,1433,1899,1789,1745,1066,1268,1498,1406,1430,2905,465,1575,2133,2192,1504,1561,1090,357,2357,700,1999,1340,1331,2092,1789,1511,2496,2964,1039,2143,1875,670,2464,1906,1194,1657,1486
Upton,1571,2521,2791,1300,2459,1599,2020,1205,1535,1546,1693,1525,3347,486,2225,1937,2683,1474,1827,1066,538,2392,1021,1883,1445,1464,1802,2706,1829,2750,3541,1059,2541,2083,1025,2865,2701,1136,2547,1331
Uxbridge,2733,4287,4515,2476,3898,3051,3382,1839,2430,2563,2911,2296,5682,884,3146,3851,4329,2659,2894,1944,693,4230,1530,3365,2490,2396,3399,4168,2765,4925,5785,1892,4201,3520,1393,4513,3761,2034,3381,2479
Warren,643,1602,1503,738,1353,883,856,761,613,934,791,826,1723,313,1042,1166,1383,817,972,560,294,1270,525,1024,887,657,1045,1212,791,1540,1704,639,1334,1025,429,1374,1103,650,947,847
Webster,2466,4035,4365,2130,3567,2926,2991,1751,1941,2665,2597,2213,5099,901,2738,3790,3968,2515,2516,1743,673,3711,1204,3171,2197,2162,3679,3255,2819,4378,5559,1628,4007,3252,1563,3724,3518,1812,3046,2345
W. Boylston,1338,2602,2516,1444,2245,1685,1906,1277,1575,1533,1579,1625,3214,495,1783,2284,2397,1674,1826,1242,575,2561,1022,2093,1499,1609,1692,2566,1532,2783,3190,1129,2084,2262,1156,2494,2511,1131,2324,1362
W. Brookfield,565,1400,1307,664,1088,885,865,627,599,858,717,795,1504,230,965,955,1183,731,838,559,266,1156,495,921,696,712,847,1154,650,1413,1521,548,1113,965,446,1261,1092,600,970,748
Westborough,3177,5628,5932,2888,5582,3201,3419,3153,2631,3771,2940,3735,7136,1024,4533,4275,5369,3347,3638,2542,1676,4644,2736,3555,3394,2879,2932,6501,3628,5896,7406,2135,4561,5044,2138,5664,5847,1848,5706,2057
Westminster,1452,2791,2610,1637,2246,1977,2120,1174,1735,1458,1707,1591,3353,570,1952,2188,2550,1581,1775,1253,395,2665,935,2094,1424,1601,2055,2464,1548,3023,3321,1231,2323,2262,975,2888,2511,1287,2213,1614
Winchendon,1336,2884,2870,1371,2319,1885,1761,1191,1243,1631,1554,1421,3175,597,1860,2167,2309,1708,1462,1236,386,2347,666,2049,1420,1290,2428,2011,1671,2879,3383,1162,2735,1823,1323,2141,2229,1181,1768,1697
Worcester,16705,41039,38453,19038,32817,24218,19850,20481,13913,25342,16666,24057,43997,8231,23066,32508,36623,22545,19459,15724,8868,28011,11699,25118,23973,14154,27559,31616,24092,38575,47359,14720,35305,29050,18932,28358,34648,13147,31994,15191
